date,open,high,low,close,volume
2011-10-31,28.5739,28.869,28.2846,28.3077,475421
2011-11-01,27.1561,27.1735,26.699,26.7453,902524
2011-11-02,27.0867,27.3066,26.6296,26.8032,761160
2011-11-03,27.0636,27.3413,26.618,27.0115,783438
2011-11-04,26.7279,26.7337,25.9699,26.1782,722794
2011-11-07,26.2361,26.3865,26.1146,26.3113,496425
2011-11-08,26.3692,26.6759,26.2187,26.6643,328732
2011-11-09,26.0973,26.0973,25.5128,25.5186,819083
2011-11-10,25.8889,25.8889,25.345,25.6285,616554
2011-11-11,25.8542,26.1666,25.8252,26.0914,300147
2011-11-14,26.0567,26.2419,25.7674,26.0625,406214
2011-11-15,25.8252,25.9063,25.5649,25.7153,469113
2011-11-16,25.5302,25.9063,25.4144,25.4723,309059
2011-11-17,25.5418,25.5591,24.668,24.7548,1073055
2011-11-18,25.0151,25.073,24.4307,24.992,605676
2011-11-21,24.5233,24.9399,24.2339,24.8126,724299
2011-11-22,24.7548,25.1482,24.5869,24.9515,571824
2011-11-23,24.7027,24.7548,24.1761,24.1761,452043
2011-11-25,24.2166,24.3439,23.9562,23.9736,298238
2011-11-28,24.9746,25.2176,24.5522,24.8473,639641
2011-11-29,24.8763,25.3566,24.8011,25.264,511414
2011-11-30,26.1377,26.6585,26.0741,26.6122,896968
2011-12-01,26.7859,26.9074,26.2072,26.7743,1010966
2011-12-02,27.6075,27.8621,27.3529,27.6364,1266668
2011-12-05,28.0588,28.4003,27.9547,28.0357,1049444
2011-12-06,27.9258,28.082,27.758,27.839,598559
2011-12-07,27.7001,28.4928,27.4455,28.3713,646123
2011-12-08,28.192,28.2672,27.486,27.5728,554118
2011-12-09,27.6191,28.2383,27.567,28.1399,621416
2011-12-12,27.7001,27.7001,27.2892,27.4744,503948
2011-12-13,27.5612,27.7522,26.8668,27.133,725630
2011-12-14,26.9652,27.2141,26.5949,26.7685,670948
2011-12-15,27.0983,27.1735,26.6469,26.8784,445678
2011-12-16,26.8784,27.2893,26.78,27.2256,673494
2011-12-19,27.3297,27.4339,26.9883,27.1214,607179
2011-12-20,27.5265,27.8679,27.4918,27.6017,866011
2011-12-21,27.6596,27.7464,27.4339,27.6538,516679
2011-12-22,27.7522,28.869,27.7464,28.8285,1091513
2011-12-23,28.9789,29.384,28.8632,29.1062,741080
2011-12-27,29.1236,29.1525,28.9326,28.9963,165263
2011-12-28,29.2625,29.303,28.6086,28.6954,405809
2011-12-29,28.7185,29.2335,28.707,29.1583,392789
2011-12-30,29.193,29.6038,29.1641,29.4881,459913
2012-01-03,29.9568,30.2461,29.8932,30.1304,680379
2012-01-04,30.0726,30.3214,29.9568,30.2346,478199
2012-01-05,29.9857,29.9915,29.517,29.7022,639063
2012-01-06,29.5518,29.5634,28.9905,29.2856,682173
2012-01-09,29.3377,29.5865,29.1467,29.5749,376008
2012-01-10,29.9974,30.0205,29.8122,29.8527,414547
2012-01-11,29.7543,29.9742,29.737,29.8585,336197
2012-01-12,29.9974,30.1305,29.7428,29.9858,371900
2012-01-13,29.6848,29.7369,29.3203,29.4418,593465
2012-01-17,29.818,29.8585,29.4072,29.5229,564361
2012-01-18,29.3897,30.0841,29.3666,30.0552,380406
2012-01-19,30.2925,30.5008,30.2462,30.3735,503486
2012-01-20,30.2693,30.7496,30.2519,30.738,323004
2012-01-23,30.9348,31.525,30.8942,31.4729,590978
2012-01-24,31.0722,31.2534,30.9319,31.0722,569433
2012-01-25,30.926,31.0371,30.6105,31.002,435840
2012-01-26,31.2826,31.3059,30.6514,30.7274,404809
2012-01-27,30.5053,30.9319,30.3709,30.593,479612
2012-01-30,30.2307,30.6339,30.1255,30.5287,378102
2012-01-31,30.8793,30.9377,30.2657,30.6046,556809
2012-02-01,30.8852,31.2884,30.8735,31.1131,429412
2012-02-02,31.0546,31.1423,30.6631,30.891,483585
2012-02-03,31.1832,31.452,31.0604,31.3468,410536
2012-02-06,31.1481,31.5046,31.1306,31.3877,251113
2012-02-07,31.4052,31.5513,30.9728,31.4695,299092
2012-02-08,31.4988,31.8494,31.3176,31.6215,466930
2012-02-09,31.6624,31.7793,31.4812,31.5572,570659
2012-02-10,31.1656,31.4637,30.9377,31.2416,420236
2012-02-13,31.4696,31.6098,31.2592,31.3819,256607
2012-02-14,31.2825,31.3468,30.9962,31.3468,415152
2012-02-15,31.4871,31.5163,31.1189,31.2124,339240
2012-02-16,31.0955,31.4812,31.0897,31.2533,715647
2012-02-17,31.3935,31.3935,31.1306,31.2007,427950
2012-02-21,31.3585,31.5163,31.0955,31.452,1253288
2012-02-22,31.341,31.8552,31.341,31.7442,523791
2012-02-23,31.7501,31.8962,31.5923,31.8728,293716
2012-02-24,31.8377,32.0656,31.6858,31.9312,439463
2012-02-27,31.715,32.2001,31.417,32.165,429938
2012-02-28,32.2351,32.6734,32.1416,32.6383,506142
2012-02-29,32.8897,33.1059,32.4338,32.8546,1081537
2012-03-01,33.2168,34.0233,33.2168,33.6493,1266144
2012-03-02,33.5091,33.7838,33.0766,33.3513,684324
2012-03-05,33.1818,33.5149,32.9539,33.4214,408373
2012-03-06,32.8253,33.2695,32.6558,32.7961,552835
2012-03-07,32.7377,32.7611,32.317,32.6559,634242
2012-03-08,32.948,33.5967,32.8604,33.5441,449865
2012-03-09,33.5792,33.7837,33.363,33.5149,508889
2012-03-12,33.474,33.5967,33.2169,33.4331,384297
2012-03-13,33.4565,34.2688,33.439,34.2571,492176
2012-03-14,34.2396,34.561,33.8013,33.9591,492410
2012-03-15,33.8422,34.4733,33.8071,34.2863,450742
2012-03-16,34.3272,34.5084,34.1694,34.2337,472189
2012-03-19,34.1402,34.5318,34.0876,34.4441,455125
2012-03-20,34.0409,34.3039,33.8071,34.2279,314287
2012-03-21,34.1753,34.4733,33.9649,34.2337,343856
2012-03-22,33.7954,33.9824,33.7486,33.8772,333103
2012-03-23,33.7779,33.9649,33.6377,33.9357,392829
2012-03-26,34.2162,34.6194,34.1987,34.6019,389323
2012-03-27,34.5902,34.8298,34.4441,34.4616,281677
2012-03-28,34.3915,34.4908,34.07,34.3564,381725
2012-03-29,34.1695,34.2455,33.515,33.9591,898330
2012-03-30,34.0584,34.1636,33.813,33.924,305871
2012-04-02,33.7019,34.6194,33.7019,34.5902,543018
2012-04-03,33.7077,34.1051,33.4506,33.6493,1061899
2012-04-04,33.1643,33.661,33.1058,33.4857,507370
2012-04-05,33.439,33.5968,33.2403,33.4565,411646
2012-04-09,33.0065,33.3046,32.8896,33.1234,340351
2012-04-10,33.0415,33.1526,32.4045,32.5331,574107
2012-04-11,32.7669,32.9772,32.6909,32.7727,487208
2012-04-12,33.0065,33.5383,32.8721,33.3805,445599
2012-04-13,33.3337,33.3746,32.6792,32.7435,381725
2012-04-16,32.878,33.0065,32.6384,32.8955,344792
2012-04-17,33.3512,33.6551,33.1175,33.4915,429119
2012-04-18,33.439,33.8773,33.3104,33.6026,307449
2012-04-19,33.6025,33.8304,33.4623,33.6376,438469
2012-04-20,33.7779,33.8655,33.6026,33.6727,311773
2012-04-23,33.3203,33.6685,33.214,33.6036,523208
2012-04-24,33.639,33.9223,33.6094,33.7511,320571
2012-04-25,34.064,34.182,33.9341,34.1348,384673
2012-04-26,34.0876,34.1938,33.7098,33.94,389100
2012-04-27,34.0168,34.3473,33.8928,34.2942,311304
2012-04-30,34.0699,34.1702,33.7334,34.123,270812
2012-05-01,34.005,34.2116,33.7276,34.0286,321398
2012-05-02,33.8101,33.9105,33.4442,33.7393,302745
2012-05-03,33.7807,33.9224,33.2672,33.3203,366789
2012-05-04,33.0369,33.1727,32.305,32.5588,735111
2012-05-07,32.3641,32.8304,32.3641,32.6887,302155
2012-05-08,32.429,32.4939,31.6203,31.9981,653833
2012-05-09,31.4963,31.7737,31.2071,31.4668,574442
2012-05-10,31.7207,32.1515,31.638,31.8151,372396
2012-05-11,31.6498,32.1575,31.4905,31.8151,344359
2012-05-14,31.3075,31.5731,31.2603,31.3016,413951
2012-05-15,31.2189,31.3133,30.9179,30.9828,430064
2012-05-16,30.9828,31.3311,30.7762,30.9179,435495
2012-05-17,30.7939,30.8529,30.0325,30.0679,803522
2012-05-18,30.304,30.5873,29.7609,29.8849,721299
2012-05-21,29.9262,30.3748,29.8377,30.3276,264260
2012-05-22,30.2568,30.5165,29.9262,30.1151,542272
2012-05-23,29.8672,30.5637,29.5131,30.5283,714688
2012-05-24,30.1565,30.2922,29.0645,29.519,835870
2012-05-25,29.3419,29.3419,28.7694,28.8225,708492
2012-05-29,29.271,29.4953,29.1176,29.4009,563640
2012-05-30,29.0644,29.2887,28.8047,29.0172,472503
2012-05-31,29.1766,29.5131,28.852,29.3655,876125
2012-06-01,28.8225,28.9996,28.2618,28.3562,730627
2012-06-04,28.368,28.4743,27.6243,28.126,819107
2012-06-05,28.1732,28.669,28.0965,28.61,496115
2012-06-06,28.9818,29.1294,28.8343,29.1294,582234
2012-06-07,29.4659,29.5898,29.218,29.2711,421565
2012-06-08,28.9346,29.3065,28.7988,28.9228,556380
2012-06-11,29.3006,29.3065,28.5569,28.5746,467547
2012-06-12,28.7399,29.0586,28.61,29.035,413420
2012-06-13,28.8519,29.5721,28.8165,29.2297,444643
2012-06-14,29.3832,29.4481,29.1058,29.3596,364900
2012-06-15,29.3596,29.637,29.2297,29.6311,452612
2012-06-18,29.4245,29.8259,29.2593,29.336,537846
2012-06-19,29.6075,30.7231,29.5662,30.6405,683464
2012-06-20,30.6464,30.8412,30.2332,30.7113,386267
2012-06-21,30.5873,30.788,29.4068,29.4363,542922
2012-06-22,29.4128,30.0739,29.3656,29.9263,369209
2012-06-25,29.46,29.643,29.0645,29.2534,416784
2012-06-26,29.2474,29.5248,28.9582,29.454,341525
2012-06-27,29.5013,29.7079,29.2711,29.578,255465
2012-06-28,29.1884,29.2356,28.7457,29.2238,460934
2012-06-29,30.1565,30.2981,29.9027,30.2332,453262
2012-07-02,30.3395,30.4811,30.1624,30.4398,140600
2012-07-03,30.7526,31.1599,30.5932,31.1599,409051
2012-07-05,31.2366,31.4019,31.0005,31.1776,434904
2012-07-06,30.8648,30.9297,30.3985,30.6051,353449
2012-07-09,30.4988,30.6169,30.1329,30.4575,259715
2012-07-10,30.4811,30.7408,30.062,30.2804,310123
2012-07-11,30.2863,30.6582,30.2863,30.5224,303099
2012-07-12,30.1919,30.3512,29.9617,30.2627,243365
2012-07-13,30.3807,30.6582,30.3807,30.5342,194963
2012-07-16,30.5342,30.5342,30.2036,30.3748,251333
2012-07-17,30.4575,30.605,30.3748,30.5342,247969
2012-07-18,30.5106,30.6581,30.4752,30.5873,256586
2012-07-19,30.6935,30.9651,30.6935,30.8175,263256
2012-07-20,30.5283,30.6641,30.3453,30.5342,319567
2012-07-23,29.938,30.0443,29.5189,29.9085,402558
2012-07-24,30.0306,30.1261,29.541,29.7261,285500
2012-07-25,29.8634,29.8753,29.3678,29.6365,282036
2012-07-26,30.0425,30.1738,29.7977,30.0783,275588
2012-07-27,30.353,31.0276,30.1918,30.747,404607
2012-07-30,30.6753,30.9798,30.6753,30.8186,201676
2012-07-31,30.8485,31.0336,30.4843,30.5261,208960
2012-08-01,30.8008,30.8426,30.3052,30.353,221438
2012-08-02,30.1858,30.5381,29.947,30.15,249917
2012-08-03,30.7052,30.9798,30.6873,30.741,224901
2012-08-06,30.8783,30.9141,30.6694,30.6813,91465
2012-08-07,31.0097,31.1948,30.956,31.0933,474758
2012-08-08,31.0097,31.1291,30.6515,30.8306,191885
2012-08-09,30.7411,30.9261,30.6694,30.8127,159646
2012-08-10,30.6455,30.8784,30.5321,30.8545,144004
2012-08-13,30.7769,30.7948,30.353,30.6097,227707
2012-08-14,30.8186,31.4933,30.7172,31.2903,574461
2012-08-15,31.2604,31.8694,31.2366,31.8097,412189
2012-08-16,31.8515,32.347,31.7141,32.347,385979
2012-08-17,32.2694,32.5918,32.2575,32.5739,340426
2012-08-20,32.3948,32.544,32.2515,32.347,261857
2012-08-21,32.5023,32.8486,32.4665,32.562,287589
2012-08-22,32.2933,32.4366,32.0545,32.2157,222214
2012-08-23,32.1858,32.1918,31.8336,31.9709,228005
2012-08-24,31.9769,32.6217,31.9649,32.3709,229617
2012-08-27,32.5083,32.5202,32.2934,32.4247,163049
2012-08-28,32.8426,33.1888,32.6993,32.7351,388785
2012-08-29,32.8187,33.0993,32.6754,32.9262,239767
2012-08-30,33.0336,33.4157,32.8664,33.0933,604432
2012-08-31,33.3739,33.7739,32.6933,33.4396,598641
2012-09-04,33.5291,33.5709,33.0635,33.2366,298634
2012-09-05,33.1173,33.6247,32.765,33.5113,430100
2012-09-06,33.7441,34.0008,33.7262,33.965,387412
2012-09-07,34.0486,34.3531,34.0008,34.3113,294455
2012-09-10,34.2277,34.6277,34.2277,34.4605,274215
2012-09-11,34.6635,34.6755,34.1322,34.2456,386756
2012-09-12,34.353,34.353,33.762,33.8933,447294
2012-09-13,33.8754,34.5082,33.7321,34.3769,369501
2012-09-14,34.6217,34.8486,34.4127,34.5023,352844
2012-09-17,34.383,34.6337,34.2158,34.2934,212602
2012-09-18,34.2038,34.5799,34.1799,34.5381,227229
2012-09-19,34.568,34.8904,34.5202,34.7232,235170
2012-09-20,34.383,34.7113,34.3352,34.6755,233916
2012-09-21,34.7769,34.8127,34.2635,34.2754,275827
2012-09-24,34.1441,34.3411,33.9292,34.2456,295052
2012-09-25,34.2695,34.7053,34.0606,34.1919,357442
2012-09-26,33.8874,34.2337,33.8874,34.0128,205438
2012-09-27,34.1381,34.6038,34.0784,34.5202,243289
2012-09-28,34.2694,34.3829,34.0306,34.2754,330396
2012-10-01,34.5621,34.986,34.4725,34.5143,257857
2012-10-02,34.6217,34.7949,34.3471,34.4904,147048
2012-10-03,34.4725,34.58,34.2456,34.4307,140959
2012-10-04,34.6576,35.0516,34.6337,34.9919,222035
2012-10-05,35.2963,35.4396,34.9321,35.0396,216124
2012-10-08,34.9262,34.962,34.765,34.9083,105197
2012-10-09,35.0993,35.1411,34.6993,34.8784,196243
2012-10-10,34.7232,34.8784,34.5501,34.5859,401024
2012-10-11,34.8426,34.9202,34.556,34.6456,160780
2012-10-12,34.6814,34.7173,34.4605,34.6098,189020
2012-10-15,34.7351,35.0038,34.6336,34.8605,184840
2012-10-16,34.7889,35.0933,34.7829,34.9799,375591
2012-10-17,35.1531,35.5113,35.1412,35.4994,323053
2012-10-18,35.3919,35.7202,35.3381,35.5829,364367
2012-10-19,35.2785,35.3262,34.98,35.171,381263
2012-10-22,34.98,35.2785,34.98,35.2367,398995
2012-10-23,35.0162,35.0524,34.4371,34.6,509349
2012-10-24,34.8111,34.8473,34.419,34.5517,258474
2012-10-25,34.7689,34.9257,34.5216,34.5216,426167
2012-10-26,34.4853,34.6361,34.2983,34.3466,252321
2012-10-31,34.2984,34.6784,34.2682,34.4009,276932
2012-11-01,34.4372,34.9378,34.3165,34.8413,193087
2012-11-02,35.0585,35.1007,34.7086,34.8594,228978
2012-11-05,34.6723,34.9739,34.5879,34.7206,189648
2012-11-06,34.8774,34.9619,34.612,34.7447,471044
2012-11-07,34.5939,34.6241,34.0812,34.1234,312099
2012-11-08,34.0028,34.2561,33.5926,33.5926,391481
2012-11-09,33.3935,33.8218,33.3935,33.6348,391421
2012-11-12,33.7615,33.8158,33.6047,33.7374,214923
2012-11-13,33.4117,33.9968,33.4117,33.6771,293280
2012-11-14,33.6409,33.84,33.2066,33.2428,299915
2012-11-15,33.1523,33.5263,32.8205,33.1704,403606
2012-11-16,33.3333,33.5082,32.9955,33.5082,355350
2012-11-19,33.9546,34.2502,33.9546,34.2019,367233
2012-11-20,34.1778,34.7931,34.1717,34.7267,393171
2012-11-21,34.6664,34.9258,34.6061,34.8775,252262
2012-11-23,35.0223,35.3239,35.0042,35.2756,179334
2012-11-26,35.1368,35.2394,35.0584,35.167,350645
2012-11-27,35.2454,35.4022,35.0644,35.173,239594
2012-11-28,34.9438,35.5169,34.9257,35.4626,366147
2012-11-29,35.547,35.8124,35.5289,35.5651,364458
2012-11-30,35.5591,35.7582,35.342,35.5169,536192
2012-12-03,35.8004,35.8667,35.4747,35.5953,310712
2012-12-04,35.5832,35.6255,35.4083,35.4626,441307
2012-12-05,35.4445,36.0778,35.4143,35.7521,518095
2012-12-06,35.9271,35.9271,35.5048,35.5953,379780
2012-12-07,35.8788,36.0417,35.4747,35.6134,496501
2012-12-10,35.734,35.9511,35.7159,35.74,356616
2012-12-11,35.8305,36.0839,35.8004,36.0115,329834
2012-12-12,36.0538,36.4398,36.0538,36.3071,513873
2012-12-13,36.2769,36.3794,36.1261,36.3191,235371
2012-12-14,36.289,36.4036,36.0296,36.0839,310230
2012-12-17,36.0838,36.2346,35.8546,36.1924,503678
2012-12-18,36.2226,36.687,36.1381,36.681,411809
2012-12-19,36.6026,37.1214,36.5724,36.9223,410301
2012-12-20,36.7836,37.1033,36.7655,36.9404,374893
2012-12-21,36.6811,36.85,36.4217,36.7233,265110
2012-12-24,36.6388,36.8801,36.5846,36.669,138436
2012-12-26,36.675,36.9464,36.5544,36.6388,112438
2012-12-27,36.5121,36.663,35.9874,36.4277,321268
2012-12-28,36.2407,36.3855,36.114,36.1442,261008
2012-12-31,36.0899,36.4639,36.0054,36.3734,293219
2013-01-02,37.0973,37.1757,36.7896,37.0309,530400
2013-01-03,37.0731,37.1938,36.862,37.0671,224876
2013-01-04,37.049,37.4109,37.043,37.3144,247315
2013-01-07,37.3083,37.3385,36.9344,37.2239,234346
2013-01-08,37.1696,37.1757,36.856,37.0309,306188
2013-01-09,37.0007,37.242,36.9826,37.1998,284774
2013-01-10,37.3144,37.4954,37.1998,37.2903,263119
2013-01-11,37.3325,37.3989,37.1576,37.3084,206418
2013-01-14,37.2602,37.417,37.1697,37.417,177524
2013-01-15,37.248,37.5315,37.1998,37.5074,168415
2013-01-16,37.3748,37.4713,37.2541,37.3627,231451
2013-01-17,37.435,37.6582,37.4109,37.616,261732
2013-01-18,37.4652,37.6281,37.3989,37.5919,228495
2013-01-22,37.6674,37.8806,37.509,37.8623,286647
2013-01-23,37.7527,37.8867,37.3933,37.4725,250466
2013-01-24,37.3507,37.6309,37.3141,37.5395,299439
2013-01-25,37.4664,37.6004,37.3141,37.5821,229391
2013-01-28,37.6126,38.0146,37.5456,37.8867,345061
2013-01-29,37.8501,38.1303,37.8197,38.0024,223970
2013-01-30,37.8988,38.1181,37.8867,38.0694,245045
2013-01-31,38.0755,38.1425,37.8989,37.9659,314119
2013-02-01,38.0938,38.2521,37.978,38.2095,266973
2013-02-04,37.8501,38.045,37.643,37.9354,287439
2013-02-05,37.9293,38.1242,37.8014,37.9171,236396
2013-02-06,37.8623,38.4897,37.8379,38.3983,271237
2013-02-07,38.3374,38.4592,38.039,38.2826,205575
2013-02-08,38.0938,38.38,38.0572,38.2034,183890
2013-02-11,38.0268,38.3983,37.9902,38.2826,174693
2013-02-12,38.2643,38.4349,38.2095,38.2826,226224
2013-02-13,38.313,38.5506,38.2887,38.5323,170612
2013-02-14,38.5324,38.8369,38.441,38.5811,336534
2013-02-15,38.4105,38.5445,38.2278,38.3374,231218
2013-02-19,38.3374,39.0318,38.2643,38.776,320575
2013-02-20,38.6663,38.916,38.5201,38.5384,293287
2013-02-21,38.3922,38.4836,38.045,38.246,320818
2013-02-22,38.0146,38.374,37.9415,38.3557,317590
2013-02-25,38.3495,38.5627,37.6613,37.6978,388734
2013-02-26,37.7222,37.8684,37.3019,37.5334,636764
2013-02-27,37.3628,37.8075,37.1192,37.7892,586208
2013-02-28,38.1243,38.2095,37.5822,37.8319,527917
2013-03-01,37.7101,37.9842,37.4786,37.8197,266912
2013-03-04,37.6552,37.8745,37.4969,37.7405,294079
2013-03-05,37.9476,38.0389,37.7283,37.7953,260638
2013-03-06,37.9476,37.9963,37.241,37.3385,445199
2013-03-07,37.4359,37.4846,36.9791,37.0948,421017
2013-03-08,37.3141,37.4237,36.7354,36.9669,311743
2013-03-11,36.9913,37.2836,36.9365,37.1801,222447
2013-03-12,37.1558,37.168,36.9426,37.0705,336107
2013-03-13,37.0766,37.107,36.1751,36.4492,501359
2013-03-14,36.5405,36.7598,36.1202,36.6928,411941
2013-03-15,36.699,36.9913,36.5467,36.7355,460184
2013-03-18,36.4004,36.7171,36.2116,36.4004,350177
2013-03-19,36.2603,36.5101,36.0593,36.2055,348472
2013-03-20,36.3639,36.5101,36.2178,36.3944,290059
2013-03-21,36.3821,36.4065,35.9923,36.1263,320209
2013-03-22,36.0776,36.8268,36.0471,36.5527,389830
2013-03-25,36.772,36.9547,36.3517,36.4979,332453
2013-03-26,36.7293,36.8877,36.5892,36.8085,327336
2013-03-27,36.7172,36.7598,36.2786,36.37,309002
2013-03-28,36.2908,36.7964,36.0106,36.7294,487167
2013-04-01,36.6806,36.8573,36.6197,36.6928,224457
2013-04-02,36.8512,37.3507,36.8512,37.3507,332575
2013-04-03,37.3324,37.4603,36.6137,36.8025,422053
2013-04-04,36.7599,36.8817,36.1995,36.3213,356878
2013-04-05,35.907,35.9131,35.4807,35.7243,570066
2013-04-08,35.5904,35.6391,35.1518,35.6391,314362
2013-04-09,35.7121,36.2908,35.4502,36.0593,360167
2013-04-10,36.3213,37.0157,36.2238,36.8512,557885
2013-04-11,37.0948,37.1374,36.7537,36.9608,265389
2013-04-12,36.6319,37.0339,36.5954,36.9791,336534
2013-04-15,36.7294,36.8634,36.1203,36.1203,471757
2013-04-16,36.4065,36.7233,36.2177,36.6928,343173
2013-04-17,36.3518,36.6319,35.9193,36.3883,565682
2013-04-18,36.5162,36.571,36.0716,36.2482,431860
2013-04-19,36.236,36.4918,36.1507,36.4492,467980
2013-04-22,36.4736,36.504,35.9802,36.1812,466214
2013-04-23,36.2883,36.3067,35.7405,35.919,470098
2013-04-24,35.9621,36.2206,35.6851,36.1652,704471
2013-04-25,36.3314,36.6022,36.2267,36.4237,353035
2013-04-26,36.3622,36.436,36.1098,36.3191,328109
2013-04-29,36.5407,36.9838,36.3991,36.8607,417045
2013-04-30,36.8607,37.2669,36.5591,37.1746,874526
2013-05-01,37.113,37.2238,36.7314,36.953,290749
2013-05-02,36.9346,37.3408,36.7438,37.0946,241143
2013-05-03,37.2915,37.5562,37.1931,37.31,316538
2013-05-06,37.2915,37.6423,37.2546,37.5069,246374
2013-05-07,37.5131,37.9747,37.4762,37.8147,292904
2013-05-08,37.7592,38.1962,37.7346,38.1162,275793
2013-05-09,38.184,38.2394,37.5193,37.6239,346081
2013-05-10,37.4392,37.5439,37.2607,37.5254,192705
2013-05-13,37.4947,37.5624,37.15,37.3531,227971
2013-05-14,37.1992,37.4762,37.1438,37.23,336972
2013-05-15,37.0453,37.193,36.6083,36.8422,361713
2013-05-16,36.8853,37.2792,36.7437,36.8545,358513
2013-05-17,36.4052,37.31,36.1837,37.1992,570667
2013-05-20,37.0884,37.353,36.9284,37.2915,178856
2013-05-21,37.2485,38.4671,37.0761,38.264,748231
2013-05-22,38.1224,38.3071,37.5439,37.6362,487209
2013-05-23,37.47,37.8701,37.3777,37.7285,343865
2013-05-24,37.4885,38.0055,37.4516,37.8701,263484
2013-05-28,37.907,38.2394,37.8147,37.9501,304290
2013-05-29,37.7162,38.0978,37.5992,38.0116,346080
2013-05-30,37.71,37.7716,37.1623,37.5254,412798
2013-05-31,37.427,37.4516,36.5407,36.5653,733829
2013-06-03,36.8114,37.0207,36.5529,36.8176,372792
2013-06-04,36.6145,36.7868,36.2883,36.436,323370
2013-06-05,36.3683,36.3683,35.8267,36.0113,389102
2013-06-06,35.839,36.1528,35.6605,35.8328,460250
2013-06-07,36.1529,36.3006,35.7405,36.196,361775
2013-06-10,36.3191,36.5591,36.0729,36.3129,162669
2013-06-11,35.9498,36.4175,35.7774,35.8636,354143
2013-06-12,36.1467,36.1467,35.482,35.5743,407196
2013-06-13,35.642,36.8361,35.4882,36.6391,443325
2013-06-14,36.516,36.7499,36.1344,36.276,432062
2013-06-17,36.4853,36.8422,36.4237,36.5468,302074
2013-06-18,36.5344,37.0207,36.4975,36.8791,390086
2013-06-19,36.7622,36.8853,36.1037,36.3437,507581
2013-06-20,35.759,35.8144,34.9219,34.9527,1203496
2013-06-21,34.6819,35.1989,34.6696,34.8973,689391
2013-06-24,34.3249,35.162,34.1526,34.8604,785159
2013-06-25,34.9651,35.2051,34.8358,35.1928,565190
2013-06-26,35.5251,36.0482,35.4574,35.8205,549802
2013-06-27,36.036,36.0729,35.6175,35.9129,376301
2013-06-28,35.7466,36.1713,35.5558,35.8882,504872
2013-07-01,36.0482,36.1467,35.839,35.9559,202429
2013-07-02,35.6974,35.7959,35.3773,35.5743,470221
2013-07-03,35.4205,35.5128,35.0512,35.1558,230248
2013-07-05,35.4636,35.6174,35.162,35.4574,256898
2013-07-08,35.5928,35.7712,35.445,35.642,1381489
2013-07-09,35.8267,35.999,35.4512,35.9867,1536405
2013-07-10,35.9806,36.0421,35.679,35.839,266500
2013-07-11,36.3991,36.5837,36.2575,36.516,433785
2013-07-12,36.6207,36.6822,36.516,36.6145,237757
2013-07-15,36.6761,36.9099,36.6514,36.793,254314
2013-07-16,36.8607,37.1623,36.793,37.1623,337464
2013-07-17,37.1623,37.7162,37.1377,37.7039,509181
2013-07-18,37.6977,38.4424,37.6977,38.3932,521059
2013-07-19,38.2024,38.7317,38.1532,38.6517,571282
2013-07-22,38.6148,39.0702,38.5778,39.0456,570420
2013-07-23,39.2272,39.3328,38.9724,39.2893,479837
2013-07-24,39.2459,39.5939,38.9351,39.0532,465046
2013-07-25,39.1588,39.395,39.0097,39.2831,345351
2013-07-26,39.1464,39.4882,39.0097,39.3639,364492
2013-07-29,39.2085,39.569,39.1837,39.4882,307938
2013-07-30,39.5876,39.6994,39.0718,39.1712,385994
2013-07-31,39.2334,39.3453,38.7114,38.7238,595928
2013-08-01,38.9227,39.0408,38.2266,38.382,620662
2013-08-02,38.208,38.7238,38.152,38.5622,298368
2013-08-05,38.5684,38.6803,38.4628,38.643,114226
2013-08-06,38.3446,38.5435,37.8785,38.326,419305
2013-08-07,37.8661,38.0898,37.6921,37.8164,307068
2013-08-08,37.9035,38.699,37.8165,38.5809,304210
2013-08-09,38.4006,38.5436,38.1769,38.469,289419
2013-08-12,38.3012,38.4069,38.0588,38.2142,1152268
2013-08-13,38.1271,38.6554,38.0153,38.4876,283949
2013-08-14,38.5498,38.6368,38.3633,38.5249,277175
2013-08-15,38.3136,38.5436,38.1023,38.5125,237837
2013-08-16,38.2888,38.8232,38.2453,38.7673,266984
2013-08-19,38.6803,38.7425,38.3882,38.4566,207012
2013-08-20,38.2949,38.9413,38.2452,38.6616,226712
2013-08-21,38.3882,38.6367,38.0526,38.3198,333232
2013-08-22,38.2576,38.4752,37.9096,38.0712,279226
2013-08-23,38.0837,38.6057,38.0402,38.5684,249085
2013-08-26,38.556,38.6803,38.382,38.4006,229882
2013-08-27,38.2577,38.3509,37.7605,38.1645,355668
2013-08-28,37.9842,38.2514,37.8413,38.239,297870
2013-08-29,38.6492,38.7424,38.3944,38.4814,375243
2013-08-30,38.5747,38.7052,38.3509,38.3758,426950
2013-09-03,38.5809,38.7425,38.4131,38.6306,247594
2013-09-04,38.6305,38.8978,38.5125,38.7797,182961
2013-09-05,38.8232,39.4136,38.8232,39.3701,366978
2013-09-06,39.9232,40.0289,39.5939,39.7368,297311
2013-09-09,39.8425,39.9419,39.6685,39.7679,170594
2013-09-10,39.8859,39.9605,39.4695,39.7119,264062
2013-09-11,39.7181,39.9294,39.5441,39.9294,225034
2013-09-12,39.8548,39.8859,39.339,39.5503,204588
2013-09-13,39.569,39.6187,39.1961,39.2893,181220
2013-09-16,39.6062,39.9108,39.569,39.6746,163881
2013-09-17,39.7554,40.1345,39.7554,40.0164,213661
2013-09-18,39.9729,40.4204,39.8176,40.3023,230689
